547.0,54.0,1
612.0,70.0,1
436.0,39.0,1
477.0,22.0,1
496.0,26.0,1
525.0,19.0,1
540.0,42.0,1
547.0,22.0,1
596.0,138.0,1
507.0,131.0,1
364.0,182.0,1
312.0,192.0,1
226.0,179.0,1
496.0,197.0,1
491.0,184.0,1
496.0,174.0,1
474.0,213.0,1
492.0,222.0,1
560.0,210.0,1
604.0,209.0,1
671.0,190.0,1
669.0,173.0,1
744.0,226.0,1
788.0,197.0,1
848.0,202.0,1
846.0,178.0,1
935.0,326.0,1
918.0,334.0,1
887.0,377.0,1
876.0,351.0,1
850.0,304.0,1
816.0,345.0,1
776.0,396.0,1
729.0,346.0,1
728.0,307.0,1
617.0,299.0,1
433.0,272.0,1
341.0,319.0,1
303.0,330.0,1
310.0,350.0,1
245.0,282.0,1
220.0,338.0,1
116.0,356.0,1
64.0,351.0,1
63.0,378.0,1
181.0,427.0,1
224.0,384.0,1
263.0,360.0,1
260.0,386.0,1
247.0,400.0,1
224.0,443.0,1
210.0,436.0,1
196.0,452.0,1
193.0,466.0,1
276.0,471.0,1
426.0,450.0,1
452.0,408.0,1
564.0,413.0,1
602.0,385.0,1
644.0,465.0,1
784.0,454.0,1
820.0,457.0,1
881.0,438.0,1
884.0,490.0,1
930.0,554.0,1
948.0,520.0,1
117.0,513.0,1
132.0,532.0,1
159.0,512.0,1
118.0,580.0,1
91.0,654.0,1
161.0,664.0,1
168.0,658.0,1
185.0,663.0,1
221.0,662.0,1
275.0,626.0,1
309.0,594.0,1
269.0,535.0,1
218.0,525.0,1
414.0,533.0,1
445.0,514.0,1
376.0,606.0,1
468.0,622.0,1
545.0,561.0,1
373.0,687.0,1
248.0,750.0,1
147.0,794.0,1
204.0,819.0,1
264.0,765.0,1
280.0,790.0,1
327.0,810.0,1
334.0,818.0,1
372.0,767.0,1
534.0,803.0,1
542.0,890.0,1
667.0,873.0,1
686.0,840.0,1
772.0,882.0,1
773.0,828.0,1
812.0,806.0,1
716.0,762.0,1
584.0,653.0,1
643.0,655.0,1
634.0,636.0,1
648.0,628.0,1
665.0,654.0,1
689.0,634.0,1
708.0,616.0,1
717.0,586.0,1
724.0,582.0,1
735.0,551.0,1
713.0,526.0,1
850.0,620.0,1
764.0,631.0,1
908.0,631.0,1
889.0,681.0,1
888.0,692.0,1
896.0,706.0,1
801.0,733.0,1
788.0,715.0,1
774.0,694.0,1
951.0,306.0,0
963.0,319.0,0
965.0,376.0,0
929.0,432.0,0
893.0,416.0,0
881.0,428.0,0
825.0,455.0,0
815.0,466.0,0
808.0,455.0,0
792.0,454.0,0
776.0,468.0,0
760.0,486.0,0
733.0,540.0,0
726.0,553.0,0
716.0,576.0,0
724.0,596.0,0
704.0,606.0,0
686.0,618.0,0
656.0,644.0,0
646.0,639.0,0
638.0,645.0,0
621.0,631.0,0
617.0,601.0,0
581.0,586.0,0
548.0,578.0,0
497.0,543.0,0
463.0,457.0,0
239.0,419.0,0
207.0,452.0,0
200.0,442.0,0
215.0,419.0,0
231.0,398.0,0
241.0,370.0,0
252.0,315.0,0
280.0,274.0,0
257.0,276.0,0
252.0,302.0,0
92.0,285.0,0
114.0,293.0,0
132.0,304.0,0
141.0,315.0,0
72.0,536.0,0
84.0,540.0,0
92.0,617.0,0
103.0,625.0,0
135.0,661.0,0
133.0,605.0,0
196.0,866.0,0
203.0,865.0,0
144.0,829.0,0
132.0,833.0,0
128.0,802.0,0
72.0,768.0,0
64.0,733.0,0
73.0,712.0,0
86.0,250.0,0
142.0,242.0,0
181.0,278.0,0
178.0,327.0,0
127.0,418.0,0
63.0,469.0,0
358.0,485.0,0
476.0,483.0,0
525.0,506.0,0
578.0,526.0,0
596.0,672.0,0
578.0,660.0,0
566.0,672.0,0
470.0,634.0,0
455.0,633.0,0
458.0,620.0,0
462.0,613.0,0
470.0,611.0,0
476.0,612.0,0
478.0,620.0,0
478.0,626.0,0
798.0,772.0,0
771.0,763.0,0
745.0,724.0,0
784.0,701.0,0
773.0,706.0,0
806.0,718.0,0
808.0,702.0,0
861.0,693.0,0
878.0,685.0,0
880.0,696.0,0
883.0,706.0,0
900.0,642.0,0
882.0,478.0,0
824.0,504.0,0
812.0,514.0,0
988.0,476.0,0
570.0,966.0,0
589.0,962.0,0
604.0,963.0,0
620.0,964.0,0
639.0,960.0,0
652.0,954.0,0
431.0,102.0,0
446.0,106.0,0
451.0,95.0,0
532.0,256.0,0
492.0,273.0,0
472.0,309.0,0
783.0,123.0,0
764.0,143.0,0
802.0,163.0,0
