447.0,45.0,1
307.0,81.0,1
417.0,13.0,1
469.0,15.0,0
506.0,13.0,0
646.0,30.0,0
681.0,141.0,0
594.0,97.0,0
600.0,92.0,1
540.0,69.0,1
529.0,65.0,1
495.0,80.0,1
476.0,136.0,1
518.0,142.0,1
469.0,186.0,1
526.0,207.0,1
292.0,212.0,1
282.0,233.0,1
276.0,267.0,1
272.0,296.0,1
264.0,331.0,1
293.0,324.0,1
270.0,359.0,1
211.0,357.0,1
128.0,345.0,1
192.0,427.0,1
217.0,477.0,1
104.0,501.0,1
78.0,491.0,1
120.0,571.0,1
90.0,571.0,1
88.0,594.0,1
317.0,457.0,1
309.0,381.0,1
392.0,353.0,1
408.0,344.0,1
413.0,353.0,1
528.0,295.0,1
548.0,264.0,1
594.0,250.0,1
592.0,201.0,1
652.0,209.0,1
662.0,225.0,1
730.0,225.0,1
736.0,193.0,1
761.0,181.0,1
755.0,151.0,1
695.0,288.0,1
747.0,293.0,1
524.0,410.0,1
395.0,406.0,1
504.0,492.0,1
504.0,484.0,1
585.0,477.0,1
609.0,437.0,1
628.0,413.0,1
379.0,504.0,1
351.0,475.0,1
867.0,477.0,1
790.0,457.0,1
764.0,497.0,1
773.0,516.0,1
736.0,562.0,1
941.0,464.0,1
958.0,453.0,1
960.0,521.0,1
549.0,555.0,1
579.0,569.0,1
604.0,561.0,1
639.0,552.0,1
654.0,638.0,1
660.0,625.0,1
765.0,640.0,1
788.0,596.0,1
588.0,649.0,1
543.0,623.0,1
520.0,640.0,1
312.0,600.0,1
333.0,628.0,1
169.0,660.0,1
208.0,738.0,1
211.0,768.0,1
187.0,796.0,1
203.0,850.0,1
10.0,574.0,1
293.0,924.0,1
288.0,877.0,1
280.0,956.0,1
468.0,881.0,1
400.0,744.0,1
455.0,686.0,1
468.0,695.0,1
549.0,787.0,1
628.0,824.0,1
617.0,919.0,1
620.0,908.0,1
624.0,916.0,1
600.0,953.0,1
544.0,977.0,1
648.0,950.0,1
664.0,950.0,1
712.0,894.0,1
714.0,850.0,1
813.0,810.0,1
836.0,810.0,1
832.0,768.0,1
844.0,773.0,1
744.0,742.0,0
793.0,766.0,0
792.0,836.0,0
841.0,834.0,0
830.0,872.0,0
756.0,905.0,0
388.0,537.0,0
417.0,487.0,0
387.0,486.0,0
179.0,673.0,0
47.0,650.0,0
136.0,561.0,0
134.0,513.0,0
496.0,420.0,0
626.0,430.0,0
636.0,421.0,0
547.0,415.0,0
521.0,366.0,0
364.0,942.0,0
351.0,955.0,0
318.0,942.0,0
377.0,986.0,0
728.0,958.0,0
976.0,418.0,0
948.0,299.0,0
708.0,363.0,0
564.0,346.0,0
292.0,135.0,0
205.0,134.0,0
213.0,152.0,0
122.0,261.0,0
276.0,342.0,0
303.0,327.0,0
271.0,418.0,0
219.0,437.0,0
11.0,553.0,0
564.0,180.0,0
368.0,816.0,0
289.0,586.0,0
330.0,603.0,0
566.0,611.0,0
556.0,592.0,0
936.0,605.0,0
964.0,569.0,0
782.0,511.0,0
788.0,467.0,0
397.0,415.0,0
317.0,448.0,0
225.0,479.0,0
88.0,495.0,0
92.0,603.0,0
106.0,752.0,0
87.0,747.0,0
854.0,163.0,0
821.0,194.0,0
732.0,62.0,0
347.0,32.0,0
349.0,45.0,0
366.0,65.0,0
19.0,434.0,0
316.0,381.0,0
285.0,218.0,0
