315.0,193.0,1
343.0,201.0,1
369.0,210.0,1
208.0,161.0,1
235.0,142.0,1
208.0,185.0,1
182.0,216.0,1
112.0,242.0,1
96.0,251.0,1
118.0,303.0,1
157.0,309.0,1
213.0,297.0,1
225.0,295.0,1
240.0,274.0,1
244.0,307.0,1
263.0,295.0,1
266.0,300.0,1
325.0,272.0,1
263.0,375.0,1
202.0,409.0,1
182.0,413.0,1
192.0,383.0,1
80.0,387.0,1
64.0,388.0,1
39.0,370.0,1
53.0,432.0,1
88.0,455.0,1
95.0,461.0,1
109.0,465.0,1
67.0,504.0,1
65.0,543.0,1
56.0,543.0,1
43.0,560.0,1
27.0,590.0,1
68.0,605.0,1
34.0,643.0,1
124.0,620.0,1
114.0,595.0,1
120.0,587.0,1
180.0,532.0,1
144.0,499.0,1
159.0,478.0,1
208.0,472.0,1
337.0,591.0,1
484.0,542.0,1
457.0,412.0,1
381.0,367.0,1
584.0,209.0,1
604.0,127.0,1
646.0,155.0,1
680.0,144.0,1
725.0,139.0,1
761.0,101.0,1
634.0,304.0,1
676.0,231.0,1
613.0,229.0,1
731.0,319.0,1
776.0,287.0,1
738.0,459.0,1
673.0,523.0,1
846.0,311.0,1
899.0,317.0,1
963.0,334.0,1
863.0,170.0,1
897.0,384.0,1
982.0,419.0,1
932.0,480.0,1
855.0,515.0,1
932.0,582.0,1
999.0,572.0,1
991.0,610.0,1
792.0,628.0,1
811.0,649.0,1
864.0,712.0,1
960.0,694.0,1
910.0,794.0,1
835.0,808.0,1
807.0,812.0,1
755.0,810.0,1
779.0,860.0,1
802.0,889.0,1
839.0,875.0,1
739.0,919.0,1
723.0,917.0,1
745.0,890.0,1
707.0,784.0,1
668.0,860.0,1
623.0,973.0,1
651.0,958.0,1
677.0,950.0,1
670.0,932.0,1
663.0,935.0,1
633.0,791.0,1
587.0,808.0,1
558.0,908.0,1
587.0,968.0,1
475.0,992.0,1
455.0,980.0,1
414.0,974.0,1
379.0,955.0,1
491.0,910.0,1
349.0,958.0,1
291.0,909.0,1
243.0,920.0,1
360.0,834.0,1
418.0,831.0,1
424.0,804.0,1
453.0,809.0,1
502.0,774.0,1
530.0,773.0,1
560.0,749.0,1
507.0,695.0,1
487.0,692.0,1
358.0,738.0,1
359.0,732.0,1
341.0,735.0,1
298.0,693.0,1
308.0,672.0,1
574.0,636.0,0
492.0,541.0,0
342.0,600.0,0
306.0,679.0,0
346.0,734.0,0
349.0,729.0,0
367.0,792.0,0
352.0,756.0,0
369.0,737.0,0
403.0,737.0,0
399.0,771.0,0
423.0,812.0,0
567.0,843.0,0
487.0,888.0,0
524.0,995.0,0
500.0,995.0,0
463.0,992.0,0
443.0,992.0,0
441.0,987.0,0
389.0,977.0,0
323.0,951.0,0
317.0,938.0,0
290.0,927.0,0
244.0,904.0,0
222.0,884.0,0
789.0,711.0,0
739.0,644.0,0
751.0,664.0,0
854.0,688.0,0
862.0,668.0,0
886.0,668.0,0
891.0,692.0,0
924.0,670.0,0
941.0,670.0,0
932.0,690.0,0
939.0,715.0,0
933.0,737.0,0
944.0,729.0,0
955.0,726.0,0
975.0,647.0,0
986.0,634.0,0
962.0,631.0,0
966.0,608.0,0
928.0,620.0,0
941.0,612.0,0
936.0,597.0,0
923.0,580.0,0
827.0,199.0,0
787.0,218.0,0
683.0,238.0,0
627.0,291.0,0
464.0,399.0,0
451.0,401.0,0
443.0,414.0,0
455.0,423.0,0
467.0,418.0,0
470.0,408.0,0
427.0,348.0,0
360.0,336.0,0
218.0,298.0,0
225.0,279.0,0
330.0,202.0,0
263.0,100.0,0
229.0,104.0,0
52.0,334.0,0
61.0,322.0,0
65.0,338.0,0
86.0,341.0,0
83.0,355.0,0
110.0,362.0,0
110.0,377.0,0
93.0,421.0,0
113.0,419.0,0
108.0,409.0,0
130.0,401.0,0
135.0,422.0,0
134.0,458.0,0
131.0,485.0,0
163.0,496.0,0
171.0,485.0,0
63.0,513.0,0
50.0,522.0,0
25.0,544.0,0
28.0,529.0,0
12.0,498.0,0
23.0,481.0,0
