
243.0,88.0,1
192.0,151.0,1
244.0,166.0,1
192.0,204.0,1
205.0,220.0,1
224.0,225.0,1
332.0,108.0,1
377.0,41.0,1
433.0,58.0,1
459.0,24.0,1
520.0,40.0,1
618.0,36.0,1
622.0,68.0,1
476.0,127.0,1
460.0,117.0,1
405.0,132.0,1
383.0,160.0,1
382.0,178.0,1
417.0,191.0,1
432.0,197.0,1
456.0,157.0,1
333.0,264.0,1
387.0,241.0,1
403.0,237.0,1
448.0,255.0,1
475.0,216.0,1
500.0,233.0,1
605.0,160.0,1
644.0,192.0,1
669.0,171.0,1
664.0,220.0,1
688.0,206.0,1
700.0,261.0,1
761.0,91.0,1
785.0,110.0,1
778.0,138.0,1
784.0,168.0,1
780.0,178.0,1
811.0,153.0,1
824.0,144.0,1
842.0,153.0,1
852.0,212.0,1
827.0,236.0,1
864.0,234.0,1
905.0,257.0,1
876.0,320.0,1
781.0,276.0,1
774.0,294.0,1
756.0,309.0,1
776.0,340.0,1
816.0,397.0,1
532.0,392.0,1
595.0,414.0,1
560.0,467.0,1
539.0,534.0,1
500.0,510.0,1
465.0,480.0,1
381.0,512.0,1
324.0,388.0,1
280.0,404.0,1
223.0,421.0,1
207.0,400.0,1
127.0,418.0,1
135.0,344.0,1
116.0,337.0,1
28.0,538.0,1
97.0,533.0,1
144.0,562.0,1
169.0,567.0,1
58.0,693.0,1
270.0,645.0,1
653.0,560.0,1
645.0,593.0,1
819.0,495.0,1
836.0,511.0,1
827.0,521.0,1
805.0,565.0,1
900.0,548.0,1
931.0,355.0,1
980.0,398.0,1
963.0,470.0,1
296.0,850.0,1
331.0,740.0,1
371.0,742.0,1
371.0,783.0,1
371.0,826.0,1
403.0,831.0,1
418.0,911.0,1
396.0,939.0,1
544.0,943.0,1
491.0,807.0,1
483.0,792.0,1
465.0,788.0,1
452.0,810.0,1
432.0,790.0,1
477.0,734.0,1
552.0,756.0,1
607.0,892.0,1
688.0,906.0,1
749.0,891.0,1
755.0,909.0,1
680.0,836.0,1
712.0,762.0,1
709.0,748.0,1
684.0,700.0,1
751.0,702.0,1
787.0,662.0,1
815.0,704.0,1
866.0,694.0,1
950.0,678.0,1
852.0,734.0,1
788.0,741.0,1
763.0,782.0,1
797.0,792.0,1
863.0,802.0,0
884.0,806.0,0
899.0,782.0,0
732.0,867.0,0
755.0,835.0,0
788.0,863.0,0
715.0,750.0,0
695.0,734.0,0
688.0,710.0,0
570.0,753.0,0
511.0,682.0,0
469.0,612.0,0
438.0,598.0,0
441.0,578.0,0
448.0,559.0,0
448.0,545.0,0
416.0,551.0,0
414.0,592.0,0
371.0,522.0,0
369.0,504.0,0
381.0,495.0,0
328.0,763.0,0
338.0,749.0,0
365.0,744.0,0
448.0,794.0,0
470.0,798.0,0
473.0,786.0,0
300.0,926.0,0
313.0,937.0,0
327.0,937.0,0
329.0,918.0,0
317.0,902.0,0
287.0,906.0,0
275.0,915.0,0
259.0,914.0,0
251.0,900.0,0
242.0,890.0,0
215.0,879.0,0
55.0,592.0,0
101.0,641.0,0
98.0,619.0,0
71.0,624.0,0
76.0,615.0,0
76.0,589.0,0
93.0,579.0,0
111.0,603.0,0
158.0,632.0,0
181.0,610.0,0
247.0,537.0,0
190.0,478.0,0
99.0,282.0,0
74.0,231.0,0
98.0,219.0,0
169.0,273.0,0
60.0,418.0,0
76.0,461.0,0
202.0,483.0,0
316.0,454.0,0
242.0,324.0,0
102.0,187.0,0
118.0,170.0,0
548.0,266.0,0
618.0,306.0,0
446.0,340.0,0
400.0,279.0,0
386.0,202.0,0
300.0,182.0,0
251.0,167.0,0
213.0,222.0,0
198.0,210.0,0
216.0,174.0,0
223.0,136.0,0
279.0,92.0,0
329.0,76.0,0
403.0,86.0,0
381.0,5.0,0
415.0,3.0,0
339.0,16.0,0
290.0,51.0,0
275.0,43.0,0
244.0,47.0,0
254.0,47.0,0
571.0,62.0,0
621.0,43.0,0
633.0,33.0,0
662.0,31.0,0
672.0,38.0,0
694.0,45.0,0
717.0,49.0,0
722.0,65.0,0
730.0,60.0,0
871.0,162.0,0
863.0,167.0,0
790.0,210.0,0
743.0,238.0,0
723.0,218.0,0
716.0,194.0,0
711.0,180.0,0
699.0,179.0,0
677.0,187.0,0
673.0,181.0,0
765.0,301.0,0
754.0,316.0,0
730.0,328.0,0
672.0,354.0,0
771.0,382.0,0
894.0,395.0,0
883.0,291.0,0
914.0,297.0,0
926.0,297.0,0
906.0,312.0,0
872.0,570.0,0
775.0,627.0,0
724.0,582.0,0
705.0,500.0,0
611.0,522.0,0
625.0,513.0,0
644.0,536.0,0
625.0,580.0,0
518.0,381.0,0
996.0,482.0,1
983.0,496.0,0
983.0,468.0,0
987.0,485.0,0
991.0,550.0,0
975.0,585.0,0
953.0,369.0,0
955.0,344.0,0
962.0,335.0,0
968.0,364.0,0
971.0,365.0,0
974.0,384.0,0
959.0,377.0,0
428.0,434.0,0
401.0,419.0,0
411.0,360.0,0
376.0,328.0,0
278.0,327.0,0
243.0,289.0,0
283.0,233.0,0
325.0,197.0,0
525.0,304.0,0
507.0,302.0,0
629.0,374.0,0
641.0,438.0,0
667.0,449.0,0
548.0,686.0,0
552.0,611.0,0
585.0,652.0,0
